id,split,rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,upper,player_name,relabel_hit_area,relabel_landing_area,pre_ball_speed,player_movement,hitting_ball_speed,opponent_movement,score
game42_set3_122725,train,32,3,01:08:10,122725,16,16,A,2,放小球,,1.0,2.0,8.0,-0.1254,0.5425,2.0,2.0,-0.8181,0.1083,,,,,7.0,0.0501,-0.134,7.0,-0.2658,0.5209,0,1,Viktor Axelsen,8.0,1.0,0.3228639069669934,0.075736029036625,0.2870605928520083,0.5040976810317594,0.4391706735176477
game42_set3_122749,train,32,4,01:08:11,122749,16,16,B,2,放小球,,1.0,2.0,2.0,-0.8181,0.1083,2.0,1.0,-0.6301,0.3673,,,,,7.0,-0.3685,-0.0422,8.0,-0.2499,0.6202,0,0,Lee Zii Jia,2.0,2.0,0.3401539898335377,0.3659519556783803,0.0745739926053776,0.2858969135744825,0.2664826570815026
game42_set3_122773,train,32,5,01:08:12,122773,16,16,A,2,挑球,,,2.0,1.0,-0.6301,0.3673,1.0,4.0,-0.5628,-0.7538,,,,,1.0,-0.2311,-0.1026,7.0,-0.6039,0.428,0,1,Viktor Axelsen,1.0,1.0,0.1331489623813236,0.2423754902273694,0.2730221720182019,0.3413853310318282,0.286087332603768
game42_set3_122808,train,32,6,01:08:13,122808,16,16,B,2,切球,1.0,,1.0,4.0,-0.5628,-0.7538,2.0,6.0,0.6192,0.5596,,,,,8.0,-0.2048,-0.6458,8.0,-0.4004,0.6758,0,0,Lee Zii Jia,4.0,1.0,0.3264777218396272,0.4385319687771761,0.6926003454835176,0.7169822413771914,0.6990140115992135
game42_set3_122832,train,32,7,01:08:14,122832,16,16,A,2,放小球,,1.0,2.0,6.0,0.6192,0.5596,1.0,1.0,0.7426,0.0933,,,,,8.0,-0.2782,-0.6355,8.0,0.4736,0.6321,0,1,Viktor Axelsen,6.0,2.0,0.7352319266493715,0.5447344022587088,0.1439364526657853,0.8895817656084212,0.7126695027745729
game42_set3_122856,train,32,8,01:08:15,122856,16,16,B,2,平球,,,1.0,1.0,0.7426,0.0933,2.0,8.0,0.3333,0.7268,,,,,7.0,0.3652,-0.0206,8.0,0.1873,0.6717,0,0,Lee Zii Jia,1.0,7.0,0.2007220607898453,0.3196638638084139,0.802551623888841,0.4954798295030845,0.599884091942501
game42_set3_122864,train,32,9,01:08:15,122864,16,16,A,2,擋小球,,1.0,2.0,8.0,0.3333,0.7268,1.0,7.0,-0.132,0.1505,,,,,8.0,0.4019,-0.0258,1.0,-0.0364,0.741,0,1,Viktor Axelsen,8.0,7.0,0.8423467629650836,0.2224191985671104,0.2542586412963475,0.4880899907283153,0.6357845041364507
game42_set3_122888,train,32,10,01:08:16,122888,16,16,B,3,點扣,,1.0,1.0,7.0,-0.132,0.1505,2.0,8.0,-0.3382,0.637,對手落地致勝,落地致勝,B,,7.0,0.0962,-0.0194,8.0,-0.1972,0.8299,0,0,Lee Zii Jia,7.0,7.0,,,,,
game42_set3_123500,train,33,1,01:08:36,123500,17,16,B,1,發短球,,1.0,2.0,,0.0285,-0.2488,2.0,7.0,-0.287,0.4105,,,,,8.0,0.0285,-0.2488,8.0,-0.3483,0.7199,0,0,Lee Zii Jia,8.0,7.0,0.0,0.0,0.346126446724972,0.5349271385136973,0.3418529451634473
game42_set3_123518,train,33,2,01:08:37,123518,17,16,A,2,放小球,,,2.0,7.0,-0.287,0.4105,2.0,7.0,0.1541,0.1338,,,,,7.0,0.0041,-0.2287,8.0,-0.2554,0.5153,0,1,Viktor Axelsen,7.0,7.0,0.3976961063165049,0.2189374479431768,0.1519024336781602,0.1992449666690683,0.2866249669948082
game42_set3_123543,train,33,3,01:08:38,123543,17,16,B,2,挑球,,,2.0,7.0,0.1541,0.1338,1.0,3.0,-0.6489,0.9526,,,,,7.0,0.0198,-0.0091,7.0,-0.1048,0.4873,0,0,Lee Zii Jia,7.0,2.0,0.2084825412918465,0.2858922658820812,0.1804256381569353,0.1609872653957657,0.2035186007232277
game42_set3_123593,train,33,4,01:08:39,123593,17,16,A,2,點扣,,,1.0,3.0,-0.6489,0.9526,2.0,6.0,-0.4395,-0.3209,,,,,13.0,0.0405,-0.3337,8.0,-0.3889,1.0016,0,1,Viktor Axelsen,3.0,7.0,0.2362699251518203,0.1881646803971622,0.9791048911024922,0.8045946472241261,0.8176110865799582
game42_set3_123605,train,33,5,01:08:40,123605,17,16,B,2,擋小球,,1.0,2.0,6.0,-0.4395,-0.3209,2.0,5.0,-0.6659,0.5386,,,,,8.0,0.1412,-0.414,13.0,-0.5447,1.0186,0,0,Lee Zii Jia,8.0,2.0,0.9660942515515368,0.9961012650250884,0.2775540513821009,0.1893129332565385,0.5724007523079563
game42_set3_123632,train,33,6,01:08:41,123632,17,16,A,2,放小球,,,2.0,5.0,-0.6659,0.5386,2.0,1.0,0.7478,0.0655,,,,,8.0,-0.1824,-0.2025,8.0,-0.5047,0.5712,0,1,Viktor Axelsen,5.0,2.0,0.3308926911179025,0.23514786506636,0.5746329103315188,0.7078856203191457,0.6477799364932677
game42_set3_123656,train,33,7,01:08:41,123656,17,16,B,2,放小球,,,2.0,1.0,0.7478,0.0655,2.0,7.0,0.0354,0.4337,,,,,7.0,0.2886,-0.0952,8.0,-0.1719,0.62,0,0,Lee Zii Jia,1.0,7.0,0.6203077284939915,0.7169876799170122,0.3095465051218795,0.4248560321880405,0.5397130560993955
game42_set3_123678,train,33,8,01:08:42,123678,17,16,A,2,放小球,,,2.0,7.0,0.0354,0.4337,2.0,1.0,0.6542,0.1157,,,,,7.0,0.1051,-0.1493,8.0,0.3273,0.4994,0,1,Viktor Axelsen,7.0,2.0,0.3620598271019118,0.1605321714357163,0.290320525174128,0.0447526600236572,0.2650239961413808
game42_set3_123698,train,33,9,01:08:43,123698,17,16,B,2,挑球,,,2.0,1.0,0.6542,0.1157,2.0,3.0,-0.5553,0.9634,,,,,7.0,0.2642,-0.0901,8.0,0.1141,0.6109,0,0,Lee Zii Jia,1.0,2.0,0.3433298248228946,0.3173739019346465,0.3350945077337425,0.2654284223241037,0.3680859767703016
game42_set3_123737,train,33,10,01:08:44,123737,17,16,A,2,過度切球,,,2.0,3.0,-0.5553,0.9634,2.0,2.0,-0.9326,0.059,,,,,9.0,-0.0174,-0.258,8.0,-0.4879,0.9025,0,1,Viktor Axelsen,3.0,1.0,0.386948761161187,0.2528406411373179,0.2996740551557211,0.7810750750657195,0.5869112590355722
game42_set3_123765,train,33,11,01:08:45,123765,17,16,B,3,放小球,,1.0,2.0,2.0,-0.9326,0.059,2.0,2.0,-0.901,0.1748,掛網,對手掛網,A,,2.0,-0.4512,-0.0718,5.0,-0.5452,0.8861,0,0,Lee Zii Jia,2.0,2.0,,,,,
game42_set3_124993,train,34,1,01:09:26,124993,18,16,A,1,發長球,,1.0,2.0,,-0.2257,-0.4016,1.0,9.0,-0.2082,-0.7803,,,,,8.0,-0.2257,-0.4016,8.0,0.0725,0.6221,0,1,Viktor Axelsen,8.0,7.0,0.0,0.0,0.0230307735445677,0.0880871192145855,0.0202285117325759
game42_set3_125040,train,34,2,01:09:28,125040,18,16,B,2,點扣,,,1.0,9.0,-0.2082,-0.7803,2.0,8.0,0.1455,0.6497,,,,,9.0,-0.3367,-0.8246,8.0,-0.2235,0.7416,0,0,Lee Zii Jia,9.0,7.0,0.0829354173188385,0.399160914429882,0.8546954357770437,0.9299663751256708,0.7539607917387496
game42_set3_125056,train,34,3,01:09:28,125056,18,16,A,2,擋小球,,1.0,2.0,8.0,0.1455,0.6497,2.0,7.0,-0.5791,0.0856,,,,,8.0,-0.2725,-0.8348,9.0,-0.1355,0.6419,0,1,Viktor Axelsen,8.0,1.0,0.8931454072036,0.2941583971971026,0.3634930657421766,0.5741358819605751,0.7385788112915795
game42_set3_125078,train,34,4,01:09:29,125078,18,16,B,2,放小球,,1.0,2.0,7.0,-0.5791,0.0856,2.0,7.0,0.2388,0.4996,,,,,7.0,-0.2738,-0.0526,8.0,-0.0627,0.6583,0,0,Lee Zii Jia,2.0,7.0,0.4146147140886465,0.4098264800018377,0.3627515322628599,0.0836083206427536,0.3334653578236409
game42_set3_125100,train,34,5,01:09:30,125100,18,16,A,2,挑球,,1.0,2.0,7.0,0.2388,0.4996,1.0,6.0,-0.4586,-0.6646,,,,,8.0,-0.0481,-0.3226,8.0,0.1295,0.5443,0,1,Viktor Axelsen,7.0,7.0,0.4138923101438116,0.196244387542693,0.4071228947018203,0.3336696445731985,0.4561566476291681
game42_set3_125130,train,34,6,01:09:31,125130,18,16,B,2,殺球,1.0,,1.0,6.0,-0.4586,-0.6646,2.0,5.0,-0.6442,0.787,,,,,8.0,-0.1466,-0.6161,8.0,-0.2338,0.7692,0,0,Lee Zii Jia,8.0,2.0,0.4571190128587504,0.5777113816457544,0.9950918292268764,0.9795802545665382,0.9896409076907644
game42_set3_125142,train,34,7,01:09:31,125142,18,16,A,2,擋小球,,,2.0,5.0,-0.6442,0.787,2.0,2.0,-0.4482,-0.1166,,,,,8.0,-0.2571,-0.7801,9.0,-0.3792,0.7807,0,1,Viktor Axelsen,5.0,7.0,0.96029377345572,0.4118979592037418,0.2792575332691502,0.2502082440987888,0.5961270530136586
game42_set3_125170,train,34,8,01:09:32,125170,18,16,B,2,推球,,1.0,2.0,2.0,-0.4482,-0.1166,1.0,8.0,0.1822,0.7161,,,,,8.0,-0.3261,-0.2068,8.0,-0.4727,0.803,0,0,Lee Zii Jia,7.0,7.0,0.3325522278340235,0.4129193258363621,0.7223712977440298,0.8319304529288591,0.7620048939420168
game42_set3_125183,train,34,9,01:09:32,125183,18,16,A,2,擋小球,,1.0,1.0,8.0,0.1822,0.7161,2.0,8.0,0.05,-0.179,,,,,8.0,-0.1183,-0.2725,8.0,-0.2444,0.6864,0,1,Viktor Axelsen,8.0,7.0,0.7642348698129067,0.6166852214308313,0.44325426061119,0.3581927865288104,0.6278420237957155
game42_set3_125201,train,34,10,01:09:33,125201,18,16,B,2,放小球,,1.0,2.0,8.0,0.05,-0.179,2.0,6.0,0.6661,0.5483,,,,,8.0,0.2057,-0.2945,8.0,0.0048,0.6445,0,0,Lee Zii Jia,8.0,1.0,0.4923182884049442,0.634529870529036,0.3021645068118826,0.2410542402521139,0.4063851556325431
game42_set3_125228,train,34,11,01:09:34,125228,18,16,A,2,挑球,,1.0,2.0,6.0,0.6661,0.5483,1.0,5.0,0.7426,-0.7263,,,,,8.0,0.059,-0.2839,8.0,0.4682,0.5655,0,1,Viktor Axelsen,6.0,2.0,0.3548682641466975,0.3174092470689726,0.3410025702517384,0.3557344111553507,0.4130973122649288
game42_set3_125261,train,34,12,01:09:35,125261,18,16,B,2,切球,,,1.0,5.0,0.7426,-0.7263,2.0,8.0,-0.4165,0.5378,,,,,3.0,0.5682,-0.8303,8.0,0.0989,0.7219,0,0,Lee Zii Jia,5.0,7.0,0.3927044118342535,0.5181376745607884,0.7327767384419429,0.6643191145195944,0.7214627473840667
game42_set3_125283,train,34,13,01:09:36,125283,18,16,A,2,放小球,,,2.0,8.0,-0.4165,0.5378,2.0,2.0,-0.8807,0.0478,,,,,8.0,0.2476,-0.6791,8.0,-0.3852,0.5654,0,1,Viktor Axelsen,8.0,1.0,0.7743718786163973,0.315246707666909,0.2052304402673077,0.9553888917844175,0.7821132097039744
game42_set3_125309,train,34,14,01:09:36,125309,18,16,B,2,挑球,,1.0,2.0,2.0,-0.8807,0.0478,1.0,3.0,-0.6593,0.9526,,,,,7.0,-0.3564,-0.0672,8.0,-0.3019,0.6148,0,0,Lee Zii Jia,2.0,2.0,0.2604348312486969,0.3526764614400277,0.2319635648483594,0.1801788703126556,0.2547663500334248
game42_set3_125342,train,34,15,01:09:38,125342,18,16,A,3,點扣,,,1.0,3.0,-0.6593,0.9526,2.0,8.0,-0.4433,-0.6447,對手落地致勝,落地致勝,A,,9.0,-0.0205,-0.2929,8.0,-0.3994,0.9685,0,1,Viktor Axelsen,3.0,7.0,,,,,
game42_set3_125972,train,35,1,01:09:59,125972,19,16,A,1,發長球,,1.0,2.0,,0.2696,-0.3996,1.0,8.0,0.416,-0.5601,,,,,8.0,0.2696,-0.3996,8.0,-0.0524,0.6307,0,1,Viktor Axelsen,8.0,7.0,0.0,0.0,0.0027097284487227,0.0599831954033389,0.0
game42_set3_126007,train,35,2,01:10:00,126007,19,16,B,2,殺球,,,1.0,8.0,0.416,-0.5601,2.0,5.0,-0.5873,0.7316,,,,,8.0,0.3917,-0.4551,8.0,-0.1768,0.7138,0,0,Lee Zii Jia,8.0,2.0,0.0631385995757875,0.4745416551773992,0.9968011288988556,0.999451112235393,0.8340785373567186
game42_set3_126020,train,35,3,01:10:00,126020,19,16,A,2,擋小球,,,2.0,5.0,-0.5873,0.7316,2.0,6.0,-0.4484,-0.1864,,,,,8.0,0.541,-0.6804,5.0,-0.2286,0.7637,0,1,Viktor Axelsen,5.0,7.0,0.9775822393205787,0.3835845556856321,0.2149254364370366,0.3589652268783947,0.6219065070714995
game42_set3_126055,train,35,4,01:10:01,126055,19,16,B,3,推球,,1.0,2.0,6.0,-0.4484,-0.1864,2.0,14.0,-0.8564,1.036,出界,對手出界,A,,8.0,-0.2896,-0.3017,8.0,-0.2859,0.7086,0,0,Lee Zii Jia,8.0,2.0,,,,,
game42_set3_127463,train,36,1,01:10:48,127463,20,16,A,1,發短球,,1.0,2.0,,-0.2348,-0.3916,2.0,7.0,-0.1998,0.079,,,,,8.0,-0.2348,-0.3916,8.0,0.036,0.6278,0,1,Viktor Axelsen,8.0,7.0,0.0,0.0,0.201468000511456,0.3348650879713646,0.1978532117518701
game42_set3_127481,train,36,2,01:10:49,127481,20,16,B,2,放小球,,1.0,2.0,7.0,-0.1998,0.079,2.0,6.0,0.6922,0.5593,,,,,7.0,-0.0077,-0.0339,8.0,0.0256,0.6334,0,0,Lee Zii Jia,7.0,1.0,0.2567694521422338,0.414620601320417,0.4282969123888039,0.8593778333507545,0.6189704135686146
game42_set3_127502,train,36,3,01:10:50,127502,20,16,A,2,挑球,,1.0,2.0,6.0,0.6922,0.5593,1.0,8.0,-0.2935,-0.6354,,,,,6.0,0.0161,-0.3037,8.0,0.6817,0.5427,0,1,Viktor Axelsen,6.0,7.0,0.4777467988343379,0.4034955616912604,0.4000472379499022,0.2676818240319042,0.4523097864292776
game42_set3_127537,train,36,4,01:10:51,127537,20,16,B,2,切球,1.0,,1.0,8.0,-0.2935,-0.6354,2.0,6.0,0.7497,0.6257,,,,,8.0,-0.0947,-0.6413,8.0,-0.1924,0.6973,0,0,Lee Zii Jia,8.0,1.0,0.4502258886877524,0.5671803746704551,0.6964415979554197,0.0266268751950151,0.4639303798340296
game42_set3_127559,train,36,5,01:10:51,127559,20,16,A,2,放小球,,1.0,2.0,6.0,0.7497,0.6257,2.0,1.0,0.5394,-0.0513,,,,,6.0,-0.2295,-0.7702,9.0,0.6143,0.6372,0,1,Viktor Axelsen,6.0,2.0,0.7389740853194902,0.5442080931914776,0.1996220220406991,0.4897799639118925,0.5704853961511063
game42_set3_127587,train,36,6,01:10:52,127587,20,16,B,2,放小球,,,2.0,1.0,0.5394,-0.0513,2.0,1.0,-0.7699,0.5113,,,,,8.0,0.4046,-0.1706,8.0,0.2861,0.6437,0,0,Lee Zii Jia,1.0,2.0,0.2549710948643081,0.3177996722683236,0.4640399781919123,0.7484479802318377,0.586811489447543
game42_set3_127615,train,36,7,01:10:53,127615,20,16,A,2,放小球,,1.0,2.0,1.0,-0.7699,0.5113,2.0,2.0,-0.8597,0.0919,,,,,7.0,-0.106,-0.2327,8.0,-0.4946,0.4773,0,1,Viktor Axelsen,5.0,1.0,0.5125677913543877,0.4883543043534173,0.1077634482762437,0.7406785633399682,0.5423445551867906
game42_set3_127641,train,36,8,01:10:54,127641,20,16,B,2,放小球,,1.0,2.0,2.0,-0.8597,0.0919,2.0,1.0,-0.947,0.3903,,,,,2.0,-0.3868,-0.0123,8.0,-0.302,0.5762,0,0,Lee Zii Jia,2.0,2.0,0.1654822209223201,0.2613202140663095,0.0526821357684528,0.079873364027068,0.0983103364244586
game42_set3_127669,train,36,9,01:10:55,127669,20,16,A,2,挑球,,,2.0,1.0,-0.947,0.3903,1.0,4.0,-0.5907,-0.9181,,,,,1.0,-0.2128,-0.1326,7.0,-0.8585,0.4342,0,1,Viktor Axelsen,1.0,1.0,0.111821855541421,0.3080261622779752,0.2088820597309784,0.2592205005991843,0.216062571456653
game42_set3_127722,train,36,10,01:10:57,127722,20,16,B,2,切球,,1.0,1.0,4.0,-0.5907,-0.9181,2.0,7.0,-0.5313,0.4001,,,,,9.0,-0.309,-0.7699,8.0,-0.307,0.6424,0,0,Lee Zii Jia,4.0,2.0,0.2639922489232459,0.3424007802424787,0.5244720391002897,0.2259841032663896,0.3975758183045669
game42_set3_127745,train,36,11,01:10:58,127745,20,16,A,2,放小球,,,2.0,7.0,-0.5313,0.4001,2.0,7.0,-0.1526,0.1948,,,,,7.0,-0.0003,-0.8161,9.0,-0.261,0.4049,0,1,Viktor Axelsen,1.0,7.0,0.5714408704700245,0.1824332345788724,0.1085159362274141,0.625436080929988,0.5191117591738993
game42_set3_127771,train,36,12,01:10:59,127771,20,16,B,2,放小球,,1.0,2.0,7.0,-0.1526,0.1948,2.0,7.0,0.0192,0.2784,,,,,7.0,-0.0627,-0.0037,8.0,-0.0474,0.5754,0,0,Lee Zii Jia,7.0,7.0,0.1662152967436128,0.1163610823229903,0.0084524916091184,0.258224603862356,0.1546430376350367
game42_set3_127799,train,36,13,01:10:59,127799,20,16,A,2,挑球,,1.0,2.0,7.0,0.0192,0.2784,1.0,6.0,-0.5198,-0.6593,,,,,7.0,-0.0415,-0.1184,7.0,-0.0634,0.4485,0,1,Viktor Axelsen,7.0,1.0,0.0687332151623208,0.1396740113174671,0.2520325505215024,0.3437821393669657,0.2514122532911906
game42_set3_127835,train,36,14,01:11:01,127835,20,16,B,3,殺球,1.0,,1.0,6.0,-0.5198,-0.6593,2.0,7.0,-0.1059,0.167,掛網,對手掛網,A,,8.0,-0.2017,-0.6309,8.0,-0.2702,0.7583,0,0,Lee Zii Jia,6.0,7.0,,,,,
game42_set3_128462,train,37,1,01:11:22,128462,20,17,A,1,發長球,,1.0,2.0,,0.2635,-0.4046,1.0,3.0,0.5958,-0.7606,,,,,8.0,0.2635,-0.4046,8.0,-0.0732,0.6197,0,1,Viktor Axelsen,8.0,2.0,0.0,0.0,0.0544717206112019,0.1315698228229149,0.0515262901500232
game42_set3_128506,train,37,2,01:11:23,128506,20,17,B,2,點扣,,,1.0,3.0,0.5958,-0.7606,2.0,6.0,0.7134,0.6869,,,,,3.0,0.5131,-0.8351,8.0,-0.1403,0.7358,0,0,Lee Zii Jia,3.0,1.0,0.1135652739926145,0.4563295833862292,0.6735920198136811,0.7974616496083394,0.6357525680997527
game42_set3_128526,train,37,3,01:11:24,128526,20,17,A,2,擋小球,,1.0,2.0,6.0,0.7134,0.6869,2.0,7.0,0.2946,-0.1401,,,,,8.0,0.3089,-0.6095,8.0,0.5154,0.6708,0,1,Viktor Axelsen,6.0,7.0,0.7167139637635328,0.5383583089551998,0.3338290003434778,0.3777491586735798,0.5704503284353514
game42_set3_128550,train,37,4,01:11:25,128550,20,17,B,2,放小球,,,2.0,7.0,0.2946,-0.1401,2.0,8.0,-0.0057,0.5919,,,,,8.0,0.1691,-0.2194,8.0,0.1197,0.7163,0,0,Lee Zii Jia,7.0,7.0,0.3857159003983968,0.4461067936642164,0.2896206303657991,0.4162645367287823,0.4298047252299884
game42_set3_128573,train,37,5,01:11:25,128573,20,17,A,2,放小球,,1.0,2.0,8.0,-0.0057,0.5919,2.0,2.0,-0.494,-0.0616,,,,,8.0,0.0682,-0.249,8.0,-0.1254,0.5591,0,1,Viktor Axelsen,8.0,7.0,0.3426479853852848,0.0975702883907597,0.2731860055894835,0.4208070927530377,0.4068463485597009
game42_set3_128598,train,37,6,01:11:26,128598,20,17,B,2,放小球,,1.0,2.0,2.0,-0.494,-0.0616,2.0,1.0,-0.8479,0.4949,,,,,7.0,-0.3137,-0.1172,8.0,-0.1822,0.6421,0,0,Lee Zii Jia,7.0,2.0,0.3266373289531176,0.3687433030914319,0.2195774112661437,0.4711371969383213,0.3987887134901614
game42_set3_128622,train,37,7,01:11:27,128622,20,17,A,2,放小球,,,2.0,1.0,-0.8479,0.4949,2.0,1.0,0.5027,-0.0512,,,,,1.0,-0.106,-0.2128,8.0,-0.64,0.5219,0,1,Viktor Axelsen,1.0,2.0,0.2744116896577591,0.361917672442007,0.4415946380622429,0.4469976787193517,0.4596318004107356
game42_set3_128652,train,37,8,01:11:28,128652,20,17,B,2,挑球,,,2.0,1.0,0.5027,-0.0512,1.0,4.0,0.5841,0.9479,,,,,7.0,0.3802,-0.1405,8.0,-0.0108,0.6416,0,0,Lee Zii Jia,1.0,1.0,0.4907014795760281,0.5493500671644841,0.2214683381609835,0.5579478672698798,0.5043762855910967
game42_set3_128689,train,37,9,01:11:29,128689,20,17,A,2,殺球,1.0,,1.0,4.0,0.5841,0.9479,2.0,5.0,0.4777,-0.2907,,,,,9.0,0.1534,-0.4141,8.0,0.3132,0.9321,0,1,Viktor Axelsen,4.0,7.0,0.2762538358134326,0.2352465560258424,0.8716944058764533,0.220493308072054,0.5454490110192887
game42_set3_128702,train,37,10,01:11:30,128702,20,17,B,2,放小球,,,2.0,5.0,0.4777,-0.2907,2.0,7.0,-0.5204,0.5271,,,,,8.0,0.3399,-0.4149,9.0,0.3965,0.9318,0,0,Lee Zii Jia,8.0,2.0,0.9097058503939158,0.9816652816839124,0.3573920160336187,0.5017675424916921,0.712717651883203
game42_set3_128734,train,37,11,01:11:31,128734,20,17,A,2,放小球,,,2.0,7.0,-0.5204,0.5271,2.0,2.0,-0.8906,0.1748,,,,,8.0,-0.1029,-0.2078,8.0,-0.3227,0.5873,0,1,Viktor Axelsen,5.0,1.0,0.4086710547664047,0.4049510833349464,0.1852521051894518,0.937904119289494,0.6136999613117246
game42_set3_128755,train,37,12,01:11:31,128755,20,17,B,2,推球,,1.0,2.0,2.0,-0.8906,0.1748,2.0,8.0,0.276,0.7325,,,,,2.0,-0.6625,0.0251,8.0,-0.3487,0.6039,0,0,Lee Zii Jia,2.0,7.0,0.240971882543033,0.4222655952752283,0.9954943470876364,0.9614686995541456,0.8919524148716028
game42_set3_128766,train,37,13,01:11:32,128766,20,17,A,3,防守回抽,,1.0,2.0,8.0,0.276,0.7325,2.0,12.0,0.9177,1.008,未過網,對手未過網,B,,8.0,-0.6833,0.0307,2.0,-0.4159,0.698,0,1,Viktor Axelsen,8.0,4.0,,,,,
game42_set3_129931,train,38,1,01:12:11,129931,20,18,B,1,未知球種,,,2.0,,,,2.0,,,,,,,1.0,,,,,,,0,0,Lee Zii Jia,,,,,,,
game42_set3_129960,train,38,2,01:12:12,129960,20,18,A,2,挑球,,1.0,2.0,,-0.011,-0.1434,1.0,6.0,-0.6544,-0.6936,,,,,7.0,-0.011,-0.1434,8.0,0.2753,0.5217,0,1,Viktor Axelsen,,1.0,,,0.183780573196052,,
game42_set3_129996,train,38,3,01:12:13,129996,20,18,B,3,後場抽平球,,1.0,1.0,6.0,-0.6544,-0.6936,2.0,3.0,-0.8309,0.92,對手落地致勝,落地致勝,B,,4.0,-0.5476,-0.7888,8.0,-0.1924,0.7084,0,0,Lee Zii Jia,6.0,2.0,,,,,
game42_set3_130571,val,39,1,01:12:32,130571,20,19,B,1,未知球種,,,2.0,,,,2.0,,,,,,,1.0,,,,,,,0,0,Lee Zii Jia,,,,,,,
game42_set3_130592,val,39,2,01:12:33,130592,20,19,A,2,放小球,,,2.0,,-0.0968,-0.2078,2.0,2.0,-0.8959,0.1472,,,,,1.0,-0.0968,-0.2078,8.0,-0.6556,0.5054,0,1,Viktor Axelsen,,1.0,,,0.3431472409034221,,
game42_set3_130614,val,39,3,01:12:33,130614,20,19,B,3,放小球,,1.0,2.0,2.0,-0.8959,0.1472,2.0,2.0,0.9208,0.4034,對手落地致勝,落地致勝,B,,2.0,-0.4235,-0.0071,8.0,-0.4422,0.6097,0,0,Lee Zii Jia,2.0,1.0,,,,,
game42_set3_130981,train,40,1,01:12:46,130981,20,20,B,1,未知球種,,,2.0,,,,2.0,,,,,,,1.0,,,,,,,0,0,Lee Zii Jia,,,,,,,
game42_set3_131002,train,40,2,01:12:46,131002,20,20,A,2,放小球,,,2.0,,0.0286,-0.1889,2.0,1.0,0.8624,0.0929,,,,,7.0,0.0286,-0.1889,8.0,0.4627,0.4879,0,1,Viktor Axelsen,,2.0,,,0.4054801382356877,,
game42_set3_131021,train,40,3,01:12:47,131021,20,20,B,2,放小球,,,2.0,1.0,0.8624,0.0929,2.0,2.0,0.733,0.3152,,,,,7.0,0.5654,0.0438,8.0,0.416,0.5435,0,0,Lee Zii Jia,1.0,1.0,0.4555186350138681,0.3710207037112432,0.0361881562043042,0.4281474238724786,0.3580610917850387
game42_set3_131048,train,40,4,01:12:48,131048,20,20,A,3,放小球,,1.0,2.0,2.0,0.733,0.3152,2.0,7.0,0.5403,0.3157,未過網,對手未過網,B,,2.0,0.2368,-0.025,7.0,0.6291,0.3987,0,1,Viktor Axelsen,2.0,2.0,,,,,
game42_set3_131424,train,41,1,01:13:00,131424,20,21,B,1,發長球,,1.0,2.0,,0.0193,-0.2537,1.0,3.0,-0.6541,0.9361,,,,,8.0,0.0193,-0.2537,8.0,-0.4055,0.7035,0,0,Lee Zii Jia,8.0,2.0,0.0,0.0,0.3573205828368777,0.5504085838300136,0.3529961079588507
game42_set3_131458,train,41,2,01:13:01,131458,20,21,A,2,點扣,,,1.0,3.0,-0.6541,0.9361,2.0,5.0,0.505,-0.3657,,,,,9.0,0.0435,-0.3787,8.0,-0.4461,0.9686,0,1,Viktor Axelsen,3.0,2.0,0.4086014643506551,0.1297938671177417,0.9598139393933128,0.4253318972776782,0.7231115387081622
game42_set3_131473,train,41,3,01:13:02,131473,20,21,B,2,擋小球,,,2.0,5.0,0.505,-0.3657,2.0,6.0,0.8433,0.57,,,,,8.0,0.1594,-0.489,13.0,-0.5863,1.0187,0,0,Lee Zii Jia,5.0,1.0,0.9917836903054184,0.9889847374477532,0.2713397056130423,0.6847805663330508,0.7875072399491062
game42_set3_131504,train,41,4,01:13:03,131504,20,21,A,2,放小球,,1.0,2.0,6.0,0.8433,0.57,2.0,7.0,-0.5272,0.0689,,,,,6.0,0.3858,-0.3602,8.0,0.6819,0.5982,0,1,Viktor Axelsen,6.0,1.0,0.3248386584634744,0.6240758503450655,0.7131453178088715,0.7932820594377074,0.7387842006006659
game42_set3_131523,train,41,5,01:13:04,131523,20,21,B,2,放小球,,1.0,2.0,7.0,-0.5272,0.0689,2.0,7.0,0.4001,0.4603,,,,,7.0,-0.2554,-0.0378,8.0,0.1873,0.6717,0,0,Lee Zii Jia,2.0,7.0,0.7552468949122104,0.8715255860980069,0.3677841455085173,0.240059394476798,0.5432136953905922
game42_set3_131547,train,41,6,01:13:04,131547,20,21,A,2,挑球,,1.0,2.0,7.0,0.4001,0.4603,1.0,8.0,-0.333,-0.5356,,,,,7.0,-0.0784,-0.1681,8.0,0.2178,0.4775,0,1,Viktor Axelsen,7.0,7.0,0.418795095740007,0.1592480224884161,0.3282803006577716,0.2475457441053137,0.3892934015221073
